File_name	Sample_ID	Program	Sub-program	Lab	Species	Modality	Technique	Subspecimen_type	Data_type	File_type	Access	Checksum	Anatomical_site	Counts_pipeline	Read_aligner	Genome_build	Gene_set_release	BCDC_Project	BCDC_collection	CA_usage	CA_IC_id	CA_donor	CA_tissue_provider	Contact_email	Aspera_user	Aspera_dir	Validated_nemo_dir	component_identifier	Nemo_checksum	Nemo_file_name	Released_URL	Identifier
NW_TX0038-11_S01_L003_I1_001.fastq.gz	L8TX_200306_01_D12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	6abe1c8782b7203771a31a56f63b14ea	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-mmazvjr	6abe1c8782b7203771a31a56f63b14ea	NW_TX0038-11_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-11_S01_L003-001.fastq.tar	nemo:seq-smr2ava
NW_TX0038-8_S01_L003_I1_001.fastq.gz	L8TX_200306_01_B12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	bc9fa6a704ecc756e60e708bdf8e1b25	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-km0rqrx	bc9fa6a704ecc756e60e708bdf8e1b25	NW_TX0038-8_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-8_S01_L003-001.fastq.tar	nemo:seq-pfjow71
NW_TX0033-8_S01_L003_I1_001.fastq.gz	L8TX_200213_01_E05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	56aebca7d57b94429cc1582ee8a26dee	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3unuk5z	56aebca7d57b94429cc1582ee8a26dee	NW_TX0033-8_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-8_S01_L003-001.fastq.tar	nemo:seq-24c6ews
NW_TX0033-7_S01_L003_I1_001.fastq.gz	L8TX_200213_01_D05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8dd8caf72037b962565e65016cc5a495	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-fb7njz3	8dd8caf72037b962565e65016cc5a495	NW_TX0033-7_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-7_S01_L003-001.fastq.tar	nemo:seq-i2wrs1c
SM-K6L22-1_S01_L003_I1_001.fastq.gz	L8TX_200716_01_D07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	eebf87b75e4124c869f7e90a8dff7499	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-dn1bmhs	eebf87b75e4124c869f7e90a8dff7499	SM-K6L22-1_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-1_S01_L003-001.fastq.tar	nemo:seq-6ak4t94
SM-K6L22-2_S01_L003_I1_001.fastq.gz	L8TX_200716_01_E07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	fb78ab91e09a2afbcc621f93900e3f2a	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-h7r997s	fb78ab91e09a2afbcc621f93900e3f2a	SM-K6L22-2_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L22-2_S01_L003-001.fastq.tar	nemo:seq-23nqfec
SM-K6L23-6_S01_L003_I1_001.fastq.gz	L8TX_200709_01_F03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	464f4939bf96d3b7afda47065406f900	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-firex8r	464f4939bf96d3b7afda47065406f900	SM-K6L23-6_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-6_S01_L003-001.fastq.tar	nemo:seq-19mevi0
SM-K6L23-7_S01_L003_I1_001.fastq.gz	L8TX_200709_01_G03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8ec083e143bb0f4a2052d59909587a6b	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-04fgafx	8ec083e143bb0f4a2052d59909587a6b	SM-K6L23-7_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L23-7_S01_L003-001.fastq.tar	nemo:seq-j9siyw5
NW_TX0031-10_S01_L003_I1_001.fastq.gz	L8TX_200130_01_E01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0d1d37e1b161a72e7b30ba861082c5af	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-4789i10	0d1d37e1b161a72e7b30ba861082c5af	NW_TX0031-10_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0031-10_S01_L003-001.fastq.tar	nemo:seq-zod69s6
NW_TX0032-1_S01_L003_I1_001.fastq.gz	L8TX_200130_01_A02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5c4eb8899c398006d83bdd7091c430c8	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-wuawx4r	5c4eb8899c398006d83bdd7091c430c8	NW_TX0032-1_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0032-1_S01_L003-001.fastq.tar	nemo:seq-87q1btp
NW_TX0033-1_S01_L003_I1_001.fastq.gz	L8TX_200213_01_G05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7cdb6c3dfab2d6337385b2bb42a5c8b5	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-2cr9o4m	7cdb6c3dfab2d6337385b2bb42a5c8b5	NW_TX0033-1_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-1_S01_L003-001.fastq.tar	nemo:seq-bci0fz0
NW_TX0033-2_S01_L003_I1_001.fastq.gz	L8TX_200213_01_B05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8aec7b47474025a213effd1914274c5f	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-wvrfck0	8aec7b47474025a213effd1914274c5f	NW_TX0033-2_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-2_S01_L003-001.fastq.tar	nemo:seq-2m43aza
NW_TX0024-8_S01_L003_I1_001.fastq.gz	L8TX_191126_01_G01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d00e6c673436bbb7e0b8f22d0ed03fd6	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ijjsvru	d00e6c673436bbb7e0b8f22d0ed03fd6	NW_TX0024-8_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-8_S01_L003-001.fastq.tar	nemo:seq-n7r9bk2
NW_TX0024-9_S01_L003_I1_001.fastq.gz	L8TX_191126_01_H01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0583aa624271b7e2697560534ab3b642	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-q163m30	0583aa624271b7e2697560534ab3b642	NW_TX0024-9_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-9_S01_L003-001.fastq.tar	nemo:seq-i4x784g
NW_TX0024-12_S01_L003_I1_001.fastq.gz	L8TX_191126_02_G02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	75e3fe826837d9e1b73a014e55fee64e	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-1pwj0b9	75e3fe826837d9e1b73a014e55fee64e	NW_TX0024-12_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-12_S01_L003-001.fastq.tar	nemo:seq-4rgy4x4
NW_TX0024-13_S01_L003_I1_001.fastq.gz	L8TX_191126_02_H02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7f45d81ddce26ccfbce310c7e6c4583c	MTG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-107mzyr	7f45d81ddce26ccfbce310c7e6c4583c	NW_TX0024-13_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0024-13_S01_L003-001.fastq.tar	nemo:seq-ej7u3df
NW_TX0035-8_S01_L003_I1_001.fastq.gz	L8TX_200220_01_C08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8ff208b532a142c120455e76090773aa	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-u21nv91	8ff208b532a142c120455e76090773aa	NW_TX0035-8_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-8_S01_L003-001.fastq.tar	nemo:seq-aih1uy7
NW_TX0035-9_S01_L003_I1_001.fastq.gz	L8TX_200220_01_D08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	36e62efcdc1a1ef5b5d5a8f1f5c26eee	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0m7yra6	36e62efcdc1a1ef5b5d5a8f1f5c26eee	NW_TX0035-9_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-9_S01_L003-001.fastq.tar	nemo:seq-uxnad7y
NW_TX0035-10_S01_L003_I1_001.fastq.gz	L8TX_200220_01_E07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	9798ef6f4984e14f3eab5dd7531d6e1e	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-9doz2ez	9798ef6f4984e14f3eab5dd7531d6e1e	NW_TX0035-10_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-10_S01_L003-001.fastq.tar	nemo:seq-g5zkcgw
NW_TX0035-11_S01_L003_I1_001.fastq.gz	L8TX_200220_01_E08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c6d7339c0a3c50f41579e52aeb8c4b0c	S1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-wu7kajr	c6d7339c0a3c50f41579e52aeb8c4b0c	NW_TX0035-11_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-11_S01_L003-001.fastq.tar	nemo:seq-46115ah
NW_TX0033-11_S01_L003_I1_001.fastq.gz	L8TX_200213_01_F05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	04eabc2c6c70ac47271ecd08f0fc519c	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-pb56sg0	04eabc2c6c70ac47271ecd08f0fc519c	NW_TX0033-11_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-11_S01_L003-001.fastq.tar	nemo:seq-jhs27tx
NW_TX0033-12_S01_L003_I1_001.fastq.gz	L8TX_200213_01_A07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	02646419fc7fc02c93b403acf71ab82e	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-01if0mg	02646419fc7fc02c93b403acf71ab82e	NW_TX0033-12_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-12_S01_L003-001.fastq.tar	nemo:seq-fwr8awn
NW_TX0033-13_S01_L003_I1_001.fastq.gz	L8TX_200213_01_D06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	cf9cd9eab24e1431988a080682aaebd4	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-236yjaj	cf9cd9eab24e1431988a080682aaebd4	NW_TX0033-13_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-13_S01_L003-001.fastq.tar	nemo:seq-s52aui1
NW_TX0033-14_S01_L003_I1_001.fastq.gz	L8TX_200213_01_B07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	b4524c6aa98578a7c2b0b8262a9c5a3b	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-x6gs12q	b4524c6aa98578a7c2b0b8262a9c5a3b	NW_TX0033-14_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-14_S01_L003-001.fastq.tar	nemo:seq-uepz4zm
NW_TX0038-2_S01_L003_I1_001.fastq.gz	L8TX_200310_01_D01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f23621015cf4c5072a7d55de1c8da7ab	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-0xcnv67	f23621015cf4c5072a7d55de1c8da7ab	NW_TX0038-2_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-2_S01_L003-001.fastq.tar	nemo:seq-ydcmznq
NW_TX0038-1_S01_L003_I1_001.fastq.gz	L8TX_200310_01_C01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5cbf9bf0f8f613f7092d5c8a6c4511d1	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-9c6wwgi	5cbf9bf0f8f613f7092d5c8a6c4511d1	NW_TX0038-1_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-1_S01_L003-001.fastq.tar	nemo:seq-rf91viy
NW_TX0039-6_S01_L003_I1_001.fastq.gz	L8TX_200227_01_E09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	4a76c31e9253823d7d5f23e10aec4b49	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3zqzau9	4a76c31e9253823d7d5f23e10aec4b49	NW_TX0039-6_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-6_S01_L003-001.fastq.tar	nemo:seq-t9sjibs
NW_TX0039-9_S01_L003_I1_001.fastq.gz	L8TX_200227_01_H09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	92a7710d0ae10c04e61c5134e267d2a3	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ut9yprv	92a7710d0ae10c04e61c5134e267d2a3	NW_TX0039-9_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0039-9_S01_L003-001.fastq.tar	nemo:seq-uethsd2
NW_TX0033-3_S01_L003_I1_001.fastq.gz	L8TX_200213_01_H05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d46378a3b6bed9c102e7d51334424d38	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-f5xapat	d46378a3b6bed9c102e7d51334424d38	NW_TX0033-3_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-3_S01_L003-001.fastq.tar	nemo:seq-zk6im4b
NW_TX0035-12_S01_L003_I1_001.fastq.gz	L8TX_200220_01_F08	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8ce2f26a65d1015dea04ed91ad360394	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-snppj3u	8ce2f26a65d1015dea04ed91ad360394	NW_TX0035-12_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-12_S01_L003-001.fastq.tar	nemo:seq-c6weez9
NW_TX0035-13_S01_L003_I1_001.fastq.gz	L8TX_200220_01_F07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	a999fbb22d658ec9c5a6ad823382d6a1	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-c4u29se	a999fbb22d658ec9c5a6ad823382d6a1	NW_TX0035-13_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-13_S01_L003-001.fastq.tar	nemo:seq-e7eemkh
NW_TX0033-4_S01_L003_I1_001.fastq.gz	L8TX_200213_01_A06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	61be4a61d4e1b38e19987c4f471ea53b	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-s4533qb	61be4a61d4e1b38e19987c4f471ea53b	NW_TX0033-4_S01_L003_I1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-4_S01_L003-001.fastq.tar	nemo:seq-wxxoyz3
